q_bohr^-1 w_Ry eps g_Ry
4.996536549317067144e-01 -2.391502993051697334e-01 2.544528855714744076e+00 -9.398608263689496589e-02
5.026416970446332400e-01 -2.348555004010376146e-01 2.516189436592794593e+00 -9.333776582380798326e-02
5.056297391575598210e-01 -2.306407096934380563e-01 2.488368964931625626e+00 -9.268750452358077985e-02
5.086177812704862911e-01 -2.265040687540812447e-01 2.461055424187950535e+00 -9.203533838691117797e-02
5.116058233834128721e-01 -2.224437731381972150e-01 2.434237148570365328e+00 -9.138130739186159368e-02
5.145938654963394532e-01 -2.184580705088655928e-01 2.407902810869246402e+00 -9.072545184246984251e-02
5.175819076092659232e-01 -2.145452588369296254e-01 2.382041410777332224e+00 -9.006781236725730500e-02
5.205699497221925043e-01 -2.107036846730337976e-01 2.356642263678543792e+00 -8.940842991763245373e-02
5.235579918351189743e-01 -2.069317414885025463e-01 2.331694989883731584e+00 -8.874734576618920068e-02
5.265460339480455554e-01 -2.032278680819416539e-01 2.307189504293122084e+00 -8.808460150489749729e-02
5.295340760609721364e-01 -1.995905470486068478e-01 2.283116006466277881e+00 -8.742023904318628469e-02
5.325221181738986065e-01 -1.960183033097265826e-01 2.259464971081327267e+00 -8.675430060591592107e-02
5.355101602868251875e-01 -1.925097026991131055e-01 2.236227138766147871e+00 -8.608682873124039181e-02
5.384982023997516576e-01 -1.890633506045239498e-01 2.213393507285066786e+00 -8.541786626835630447e-02
5.414862445126782386e-01 -1.856778906613655855e-01 2.190955323065408411e+00 -8.474745637513959873e-02
5.444742866256047087e-01 -1.823520034964450365e-01 2.168904073049050751e+00 -8.407564251566651548e-02
5.474623287385312898e-01 -1.790844055195919271e-01 2.147231476854826404e+00 -8.340246845761928318e-02
5.504503708514577598e-01 -1.758738477610779505e-01 2.125929479238336306e+00 -8.272797826957498102e-02
5.534384129643843409e-01 -1.727191147528590598e-01 2.104990242836361602e+00 -8.205221631817603833e-02
5.564264550773109219e-01 -1.696190234517661599e-01 2.084406141183714922e+00 -8.137522726518214844e-02
5.594144971902373920e-01 -1.665724222028527324e-01 2.064169751990903023e+00 -8.069705606440202850e-02
5.624025393031639730e-01 -1.635781897412000307e-01 2.044273850671590509e+00 -8.001774795850412347e-02
5.653905814160904431e-01 -1.606352342305573111e-01 2.024711404109327706e+00 -7.933734847570579618e-02
5.683786235290170241e-01 -1.577424923372716115e-01 2.005475564653520504e+00 -7.865590342633980991e-02
5.713666656419434942e-01 -1.548989283380352022e-01 1.986559664335104003e+00 -7.797345889929736817e-02
5.743547077548700752e-01 -1.521035332600458034e-01 1.967957209292802823e+00 -7.729006125834672614e-02
5.773427498677965453e-01 -1.493553240522435543e-01 1.949661874401309225e+00 -7.660575713832774858e-02
5.803307919807231263e-01 -1.466533427863442873e-01 1.931667498093088575e+00 -7.592059344122015219e-02
5.833188340936495964e-01 -1.439966558864548551e-01 1.913968077365930665e+00 -7.523461733208636204e-02
5.863068762065761774e-01 -1.413843533861049162e-01 1.896557762968693162e+00 -7.454787623488733084e-02
5.892949183195027585e-01 -1.388155482115895623e-01 1.879430854758066261e+00 -7.386041782817218126e-02
5.922829604324292285e-01 -1.362893754905593890e-01 1.862581797219477808e+00 -7.317229004063958986e-02
5.952710025453558096e-01 -1.338049918848499553e-01 1.846005175145589483e+00 -7.248354104657216135e-02
5.982590446582822796e-01 -1.313615749465838478e-01 1.829695709466132136e+00 -7.179421926114286368e-02
6.012470867712088607e-01 -1.289583224966204533e-01 1.813648253223085316e+00 -7.110437333559305184e-02
6.042351288841353307e-01 -1.265944520244745852e-01 1.797857787685505748e+00 -7.041405215228258019e-02
6.072231709970619118e-01 -1.242692001088585296e-01 1.782319418598526939e+00 -6.972330481961189208e-02
6.102112131099883818e-01 -1.219818218580426827e-01 1.767028372561330052e+00 -6.903218066681549026e-02
6.131992552229149629e-01 -1.197315903692635353e-01 1.751979993529078072e+00 -6.834072923862775928e-02
6.161872973358415440e-01 -1.175177962064426485e-01 1.737169739434062166e+00 -6.764900028982070990e-02
6.191753394487680140e-01 -1.153397468955106586e-01 1.722593178921478785e+00 -6.695704377961443632e-02
6.221633815616945951e-01 -1.131967664366614890e-01 1.708245988195484344e+00 -6.626490986595996724e-02
6.251514236746210651e-01 -1.110881948328920898e-01 1.694123947971353683e+00 -6.557264889969580124e-02
6.281394657875476462e-01 -1.090133876342075092e-01 1.680222940529731090e+00 -6.488031141857782125e-02
6.311275079004741162e-01 -1.069717154969019035e-01 1.666538946869170701e+00 -6.418794814118410075e-02
6.341155500134006973e-01 -1.049625637573450843e-01 1.653068043953281663e+00 -6.349560996069408825e-02
6.371035921263271673e-01 -1.029853320197361144e-01 1.639806402048996858e+00 -6.280334793854461251e-02
6.400916342392537484e-01 -1.010394337572984857e-01 1.626750282152581439e+00 -6.211121329796177176e-02
6.430796763521803294e-01 -9.912429592642316156e-02 1.613896033500196392e+00 -6.141925741737136457e-02
