q_bohr^-1 w_Ry eps g_Ry
6.667988456144439136e-01 6.835952353384477931e-02 1.115305964582087972e+00 6.129217067305787331e-02
6.692041709048058840e-01 6.887303475865037827e-02 1.109317782999187818e+00 6.208593769446568017e-02
6.716094961951677433e-01 6.937747656349238512e-02 1.103430501379802697e+00 6.287435092354089206e-02
6.740148214855297137e-01 6.987297443052419010e-02 1.097643159924097889e+00 6.365727677413478280e-02
6.764201467758915731e-01 7.035965169118602036e-02 1.091954830671296062e+00 6.443458073071697823e-02
6.788254720662535435e-01 7.083762957180352038e-02 1.086364617706511604e+00 6.520612731419127284e-02
6.812307973566154029e-01 7.130702723805830423e-02 1.080871657439914868e+00 6.597178004181521171e-02
6.836361226469773733e-01 7.176796183836361975e-02 1.075475118965271815e+00 6.673140138045451086e-02
6.860414479373393437e-01 7.222054854617408759e-02 1.070174204506029625e+00 6.748485269228630956e-02
6.884467732277012031e-01 7.266490060126065686e-02 1.064968149958441801e+00 6.823199417193485938e-02
6.908520985180631735e-01 7.310112934997896328e-02 1.059856225542802122e+00 6.897268477386207797e-02
6.932574238084250329e-01 7.352934428455913662e-02 1.054837736575736873e+00 6.970678212864615808e-02
6.956627490987870033e-01 7.394965308144352267e-02 1.049912024378746089e+00 7.043414244655499257e-02
6.980680743891488627e-01 7.436216163869967255e-02 1.045078467340908368e+00 7.115462040654835230e-02
7.004733996795108331e-01 7.476697411253299674e-02 1.040336482156940301e+00 7.186806902851071432e-02
7.028787249698726924e-01 7.516419295292377234e-02 1.035685525265815921e+00 7.257433952611470895e-02
7.052840502602346628e-01 7.555391893841320594e-02 1.031125094520066288e+00 7.327328113722178515e-02
7.076893755505966332e-01 7.593625121006039591e-02 1.026654731121956932e+00 7.396474092811625156e-02
7.100947008409584926e-01 7.631128730459363352e-02 1.022274021870290595e+00 7.464856356711395413e-02
7.125000261313204630e-01 7.667912318677737316e-02 1.017982601771059814e+00 7.532459106213899858e-02
7.149053514216823224e-01 7.703985328101609076e-02 1.013780157077144306e+00 7.599266245566660416e-02
7.173106767120442928e-01 7.739357050221498668e-02 1.009666428837493246e+00 7.665261346890989147e-02
7.197160020024061522e-01 7.774036628591834974e-02 1.005641217055870174e+00 7.730427608517496940e-02
7.221213272927681226e-01 7.808033061774380390e-02 1.001704385584738510e+00 7.794747805977200739e-02
7.245266525831299820e-01 7.841355206213172779e-02 9.978558679133783249e-01 7.858204234054635973e-02
7.269319778734919524e-01 7.874011779042766612e-02 9.940956740538645642e-01 7.920778637867925687e-02
7.293373031638539228e-01 7.906011360831556589e-02 9.904238987885363166e-01 7.982452130347426900e-02
7.317426284542157822e-01 7.937362398261843532e-02 9.868407316244910410e-01 8.043205092675621837e-02
7.341479537445777526e-01 7.968073206748382820e-02 9.833464689142714654e-01 8.103017053130887049e-02
7.365532790349396119e-01 7.998151972996889181e-02 9.799415287622124104e-01 8.161866538200035492e-02
7.389586043253015823e-01 8.027606757504218704e-02 9.766264695664010898e-01 8.219730887560609822e-02
7.413639296156634417e-01 8.056445497001585299e-02 9.734020133847263168e-01 8.276586021213996891e-02
7.437692549060254121e-01 8.084676006842414497e-02 9.702690758226041323e-01 8.332406142067490251e-02
7.461745801963872715e-01 8.112305983336165482e-02 9.672288049266616339e-01 8.387163349577110572e-02
7.485799054867492419e-01 8.139343006029559069e-02 9.642826328222654508e-01 8.440827127838343436e-02
7.509852307771112123e-01 8.165794539936549468e-02 9.614323459029342489e-01 8.493363651362904887e-02
7.533905560674730717e-01 8.191667937718341563e-02 9.586801829434675737e-01 8.544734817159975460e-02
7.557958813578350421e-01 8.216970441814715198e-02 9.560289769542600347e-01 8.594896849248791215e-02
7.582012066481969015e-01 8.241709186527908237e-02 9.534823689677486280e-01 8.643798202006064413e-02
7.606065319385588719e-01 8.265891200060265787e-02 9.510451475131871391e-01 8.691376241889348098e-02
7.630118572289207313e-01 8.289523406506779657e-02 9.487238255295918909e-01 8.737551628240645962e-02
7.654171825192827017e-01 8.312612627803697696e-02 9.465277153222584339e-01 8.782217882519746666e-02
7.678225078096446721e-01 8.335165585634271568e-02 9.444712165929776138e-01 8.825219275291407151e-02
7.702278331000065315e-01 8.357188903292740723e-02 9.425798486490467587e-01 8.866292776437653678e-02
7.726331583903685019e-01 8.378689107507529543e-02 9.409148554949819943e-01 8.904832417700321578e-02
7.750384836807303612e-01 8.399672630224794267e-02 9.396808295845191505e-01 8.938857073351935689e-02
7.774438089710923316e-01 8.420145810353141247e-02 9.382693298365080148e-01 8.974124531833881091e-02
7.798491342614541910e-01 8.440114895470599010e-02 9.368091221835164184e-01 9.009428597149399254e-02
7.822544595518161614e-01 8.459586043494715657e-02 9.353537668380873527e-01 9.044263618130161941e-02
7.846597848421780208e-01 8.478565324316707230e-02 9.339202944788185246e-01 9.078467803345291465e-02
7.870651101325399912e-01 8.497058721400499448e-02 9.325162491335996506e-01 9.111968535985418005e-02
7.894704354229019616e-01 8.515072133347563466e-02 9.311453555036958152e-01 9.144729212273632057e-02
7.918757607132638210e-01 8.532611375428372780e-02 9.298094707540192072e-01 9.176730979637087726e-02
7.942810860036257914e-01 8.549682181081218191e-02 9.285094301505112391e-01 9.207964834234710905e-02
7.966864112939876508e-01 8.566290203379305079e-02 9.272454681669861642e-01 9.238427684433411780e-02
7.990917365843496212e-01 8.582441016466718642e-02 9.260174489647309271e-01 9.268120191538201103e-02
8.014970618747114806e-01 8.598140116964204938e-02 9.248250014597536595e-01 9.297045498762261662e-02
8.039023871650734510e-01 8.613392925345295104e-02 9.236676026535028949e-01 9.325208441435887952e-02
8.063077124554353103e-01 8.628204787283630384e-02 9.225446311265730337e-01 9.352615034729784560e-02
8.087130377457972807e-01 8.642580974972095820e-02 9.214554024628834883e-01 9.379272129581139872e-02
8.111183630361592511e-01 8.656526688414435677e-02 9.203991932881150362e-01 9.405187174805204608e-02
8.135236883265211105e-01 8.670047056690047271e-02 9.193752578953614529e-01 9.430368048556760086e-02
8.159290136168830809e-01 8.683147139192531894e-02 9.183828399109905671e-01 9.454822936406455380e-02
8.183343389072449403e-01 8.695831926842632897e-02 9.174211805647319862e-01 9.478560241534630948e-02
8.207396641976069107e-01 8.708106343276210415e-02 9.164895245890528619e-01 9.501588517534732825e-02
8.231449894879687701e-01 8.719975246007734271e-02 9.155871244358313454e-01 9.523916417436330273e-02
8.255503147783307405e-01 8.731443427570005633e-02 9.147132432817953740e-01 9.545552654560301997e-02
8.279556400686925999e-01 8.742515616630507080e-02 9.138671571517342773e-01 9.566505972135444513e-02
8.303609653590545703e-01 8.753196479085074977e-02 9.130481563927739241e-01 9.586785119491152141e-02
8.327662906494165407e-01 8.763490619129242487e-02 9.122555466675007496e-01 9.606398833246407309e-02
8.351716159397784001e-01 8.773402580307972098e-02 9.114886495881158179e-01 9.625355822337999800e-02
8.375769412301403705e-01 8.782936846544110721e-02 9.107468030815921711e-01 9.643664756029084184e-02
8.399822665205022298e-01 8.792097843146116920e-02 9.100293615527347280e-01 9.661334254253761689e-02
8.423875918108642002e-01 8.800889937795536300e-02 9.093356958953187075e-01 9.678372879809044038e-02
8.447929171012260596e-01 8.809317441514703806e-02 9.086651933892270216e-01 9.694789132019970834e-02
8.471982423915880300e-01 8.817384609615054603e-02 9.080172575124290102e-01 9.710591441588720119e-02
8.496035676819500004e-01 8.825095642626576420e-02 9.073913076898627583e-01 9.725788166402521417e-02
8.520088929723118598e-01 8.832454687208733668e-02 9.067867789961736591e-01 9.740387588123407270e-02
8.544142182626738302e-01 8.839465837043387897e-02 9.062031218253863152e-01 9.754397909419958157e-02
8.568195435530356896e-01 8.846133133709983831e-02 9.056398015376206923e-01 9.767827251729407911e-02
8.592248688433976600e-01 8.852460567543544989e-02 9.050962980906863686e-01 9.780683653460894855e-02
8.616301941337595194e-01 8.858452078475750890e-02 9.045721056626263579e-01 9.792975068567549846e-02
8.640355194241214898e-01 8.864111556859541330e-02 9.040667322699126318e-01 9.804709365428930512e-02
8.664408447144833492e-01 8.869442844277554416e-02 9.035796993849277703e-01 9.815894325995856706e-02
8.688461700048453196e-01 8.874449734334831363e-02 9.031105415555299443e-01 9.826537645158429923e-02
8.712514952952072900e-01 8.879135973436051710e-02 9.026588060288401882e-01 9.836646930304650260e-02
8.736568205855691494e-01 8.883505261547725018e-02 9.022240523808746637e-01 9.846229701042757965e-02
8.760621458759311198e-01 8.887561252945587464e-02 9.018058521532337224e-01 9.855293389064660736e-02
8.784674711662929791e-01 8.891307556947615487e-02 9.014037884977369464e-01 9.863845338131656260e-02
8.808727964566549495e-01 8.894747738632866052e-02 9.010174558296379921e-01 9.871892804166339241e-02
8.832781217470168089e-01 8.897885319546565419e-02 9.006464594898508924e-01 9.879442955437313378e-02
8.856834470373787793e-01 8.900723778391661511e-02 9.002904154164580453e-01 9.886502872825039812e-02
8.880887723277406387e-01 8.903266551707156307e-02 8.999489498256459941e-01 9.893079550158988267e-02
8.904940976181026091e-01 8.905517034533555476e-02 8.996216989021157406e-01 9.899179894617603226e-02
8.928994229084645795e-01 8.907478581065611523e-02 8.993083084989346165e-01 9.904810727183628594e-02
8.953047481988264389e-01 8.909154505292728177e-02 8.990084338467408953e-01 9.909978783148459813e-02
8.977100734891884093e-01 8.910548081627250872e-02 8.987217392721599252e-01 9.914690712659916805e-02
9.001153987795502687e-01 8.911662545520901424e-02 8.984478979252615849e-01 9.918953081308481967e-02
9.025207240699122391e-01 8.912501094069613661e-02 8.981865915158576685e-01 9.922772370747712234e-02
9.049260493602740985e-01 8.913066886607021178e-02 8.979375100584213731e-01 9.926154979344967155e-02
9.073313746506360689e-01 8.913363045286858133e-02 8.977003516253962978e-01 9.929107222859079318e-02
9.097366999409979282e-01 8.913392655654439611e-02 8.974748221086535915e-01 9.931635335141839049e-02
9.121420252313598986e-01 8.913158767207540745e-02 8.972606349888525568e-01 9.933745468860646910e-02
9.145473505217218690e-01 8.912664393946852226e-02 8.970575111124535761e-01 9.935443696239867895e-02
9.169526758120837284e-01 8.911912514916217609e-02 8.968651784761378920e-01 9.936736009818591953e-02
9.193580011024456988e-01 8.910906074732909132e-02 8.966833720183852163e-01 9.937628323222887083e-02
9.217633263928075582e-01 8.909647984108097496e-02 8.965118334179673631e-01 9.938126471950632645e-02
9.241686516831695286e-01 8.908141120357795928e-02 8.963503108991179857e-01 9.938236214167370242e-02
9.265739769735313880e-01 8.906388327904377067e-02 8.961985590431456039e-01 9.937963231511508233e-02
9.289793022638933584e-01 8.904392418768963813e-02 8.960563386062612157e-01 9.937313129907637821e-02
9.313846275542552178e-01 8.902156173054806554e-02 8.959234163433988929e-01 9.936291440386568752e-02
9.337899528446171882e-01 8.899682339421860489e-02 8.957995648378148656e-01 9.934903619910949446e-02
9.361952781349791586e-01 8.896973635552746229e-02 8.956845623362558184e-01 9.933155052205382141e-02
9.386006034253410180e-01 8.894032748610269934e-02 8.955781925894951145e-01 9.931051048590031072e-02
9.410059287157029884e-01 8.890862335686673668e-02 8.954802446980431041e-01 9.928596848816784171e-02
9.434112540060648477e-01 8.887465024244810274e-02 8.953905129628418891e-01 9.925797621907161972e-02
9.458165792964268181e-01 8.883843412551317709e-02 8.953087967407651337e-01 9.922658466991045312e-02
9.482219045867886775e-01 8.880000070102112009e-02 8.952349003047475051e-01 9.919184414145679196e-02
9.506272298771506479e-01 8.875937538040198915e-02 8.951686327083763217e-01 9.915380425234089634e-02
9.530325551675126183e-01 8.871658329566045609e-02 8.951098076547825411e-01 9.911251394742379150e-02
9.554378804578744777e-01 8.867164930340652729e-02 8.950582433696777640e-01 9.906802150615273694e-02
9.578432057482364481e-01 8.862459798881464068e-02 8.950137624783855994e-01 9.902037455089401918e-02
9.602485310385983075e-01 8.857545366951247168e-02 8.949761918867253918e-01 9.896962005523742001e-02
9.626538563289602779e-01 8.852424039940115508e-02 8.949453626656087568e-01 9.891580435226829393e-02
9.650591816193221373e-01 8.847098197240794992e-02 8.949211099392172519e-01 9.885897314280235604e-02
9.674645069096841077e-01 8.841570192617312363e-02 8.949032727766342843e-01 9.879917150357932221e-02
