q_bohr^-1 w_Ry eps g_Ry
1.600681838214390362e+00 -1.942440408421055587e-01 1.063204846284500293e+00 -1.826967225750665003e-01
1.606435180280496144e+00 -1.921530699073416559e-01 1.060668030650350202e+00 -1.811623093698060405e-01
1.612188522346601927e+00 -1.900831403176015399e-01 1.058172178315778700e+00 -1.796334700654708683e-01
1.617941864412707709e+00 -1.880339777575145699e-01 1.055716880923227130e+00 -1.781102312137685661e-01
1.623695206478813491e+00 -1.860053128742795714e-01 1.053301742470634794e+00 -1.765926185956777361e-01
1.629448548544919273e+00 -1.839968811703560081e-01 1.050926379347923323e+00 -1.750806572050480070e-01
1.635201890611025055e+00 -1.820084228987873531e-01 1.048590420398267886e+00 -1.735743712303401132e-01
1.640955232677130837e+00 -1.800396829610836358e-01 1.046293507006442303e+00 -1.720737840342682068e-01
1.646708574743236841e+00 -1.780904108075938019e-01 1.044035293216902138e+00 -1.705789181310701785e-01
1.652461916809342624e+00 -1.761603603403005258e-01 1.041815445884695102e+00 -1.690897951610878802e-01
1.658215258875448406e+00 -1.742492898179686389e-01 1.039633644862815842e+00 -1.676064358622806894e-01
1.663968600941554188e+00 -1.723569617635857254e-01 1.037489583230230883e+00 -1.661288600382387903e-01
1.669721943007659970e+00 -1.704831428740273269e-01 1.035382967565547707e+00 -1.646570865221756164e-01
1.675475285073765752e+00 -1.686276039318879427e-01 1.033313518272188647e+00 -1.631911331362928819e-01
1.681228627139871534e+00 -1.667901197194155416e-01 1.031280969962020899e+00 -1.617310166457914256e-01
1.686981969205977538e+00 -1.649704689344912156e-01 1.029285071905711169e+00 -1.602767527066627229e-01
1.692735311272083321e+00 -1.631684341085972711e-01 1.027325588559710123e+00 -1.588283558062212331e-01
1.698488653338189103e+00 -1.613838015267180792e-01 1.025402300181776027e+00 -1.573858391951228342e-01
1.704241995404294885e+00 -1.596163611491209222e-01 1.023515003549470004e+00 -1.559492148093421793e-01
1.709995337470400667e+00 -1.578659065349654611e-01 1.021663512799204199e+00 -1.545184931802415507e-01
1.715748679536506449e+00 -1.561322347676925570e-01 1.019847660407436241e+00 -1.530936833304266664e-01
1.721502021602612231e+00 -1.544151463821458736e-01 1.018067298340721294e+00 -1.516747926525256474e-01
1.727255363668718013e+00 -1.527144452933800189e-01 1.016322299407959706e+00 -1.502618267672972130e-01
1.733008705734824018e+00 -1.510299387271131777e-01 1.014612558856822444e+00 -1.488547893565211055e-01
1.738762047800929800e+00 -1.493614371517819062e-01 1.012937996267768703e+00 -1.474536819648518959e-01
1.744515389867035582e+00 -1.477087542121571229e-01 1.011298557814364951e+00 -1.460585037631099703e-01
1.750268731933141364e+00 -1.460717066644835194e-01 1.009694218979373614e+00 -1.446692512631564675e-01
1.756022073999247146e+00 -1.444501143131038945e-01 1.008124987844682741e+00 -1.432859179712731024e-01
1.761775416065352928e+00 -1.428437999485314969e-01 1.006590909113230126e+00 -1.419084939624297437e-01
1.767528758131458710e+00 -1.412525892869331834e-01 1.005092069078308281e+00 -1.405369653513084960e-01
1.773282100197564715e+00 -1.396763109109891154e-01 1.003628601839084533e+00 -1.391713136264164929e-01
1.779035442263670497e+00 -1.381147962120927719e-01 1.002200697185739120e+00 -1.378115147993114742e-01
1.784788784329776279e+00 -1.365678793338565011e-01 1.000808610768614049e+00 -1.364575382989294261e-01
1.790542126395882061e+00 -1.350353971168887224e-01 9.994526774676580905e-01 -1.351093455060141391e-01
1.796295468461987843e+00 -1.335171890448096921e-01 9.981333293728156253e-01 -1.337668877650906585e-01
1.802048810528093625e+00 -1.320130971914719176e-01 9.968511206296137850e-01 -1.324301036127562281e-01
1.807802152594199407e+00 -1.305229661693541598e-01 9.956067629160778587e-01 -1.310989147834427382e-01
1.813555494660305190e+00 -1.290466430790974672e-01 9.944011781916536341e-01 -1.297732202145741587e-01
1.819308836726411194e+00 -1.275839774601536525e-01 9.932355812383406590e-01 -1.284528865760983241e-01
1.825062178792516976e+00 -1.261348212425172921e-01 9.921116177099671418e-01 -1.271377322782157038e-01
1.830815520858622758e+00 -1.246990286995131036e-01 9.910316168920131341e-01 -1.258274979062558308e-01
1.836568862924728540e+00 -1.232764564016144426e-01 9.899991193473660633e-01 -1.245217839010620414e-01
1.842322204990834322e+00 -1.218669631712648582e-01 9.890202376160566189e-01 -1.232198882653949418e-01
1.848075547056940104e+00 -1.204704100386813220e-01 9.881090573028933344e-01 -1.219201556228145383e-01
1.853828889123045887e+00 -1.190866601986153295e-01 9.873117197913636733e-01 -1.206170835526802348e-01
1.859582231189151669e+00 -1.177155789680494197e-01 9.865028354422217260e-01 -1.193261435637747586e-01
1.865335573255257673e+00 -1.163570337448081166e-01 9.857040272984157747e-01 -1.180445960677623807e-01
1.871088915321363455e+00 -1.150108939670636543e-01 9.849241937429524807e-01 -1.167713156989211160e-01
1.876842257387469237e+00 -1.136770310737139633e-01 9.841654182353412050e-01 -1.155060206012345769e-01
1.882595599453575019e+00 -1.123553184656148757e-01 9.834281600218682806e-01 -1.142486284540768643e-01
1.888348941519680801e+00 -1.110456314676455114e-01 9.827122877204870210e-01 -1.129991278782404296e-01
1.894102283585786584e+00 -1.097478472915876246e-01 9.820174170335392860e-01 -1.117575364631637203e-01
1.899855625651892366e+00 -1.084618449997986761e-01 9.813430486823193633e-01 -1.105238837177619504e-01
1.905608967717998370e+00 -1.071875054696598828e-01 9.806886325572345964e-01 -1.092982032331288877e-01
1.911362309784104152e+00 -1.059247113587788308e-01 9.800536000922456248e-01 -1.080805288086374855e-01
1.917115651850209934e+00 -1.046733470709284991e-01 9.794373814530397127e-01 -1.068708924664901472e-01
1.922868993916315716e+00 -1.034332987227034595e-01 9.788394149057410010e-01 -1.056693234330615405e-01
1.928622335982421498e+00 -1.022044541108751564e-01 9.782591519327965557e-01 -1.044758476411333376e-01
1.934375678048527281e+00 -1.009867026804287249e-01 9.776960599408680563e-01 -1.032904875228161379e-01
1.940129020114633063e+00 -9.977993549326479028e-02 9.771496235657063378e-01 -1.021132619681711373e-01
1.945882362180738845e+00 -9.858404519754966622e-02 9.766193451444750151e-01 -1.009441863789476285e-01
1.951635704246844849e+00 -9.739892599769883752e-02 9.761047446901459645e-01 -9.978327277634234382e-02
1.957389046312950631e+00 -9.622447362497991985e-02 9.756053595694080816e-01 -9.863052993830356829e-02
1.963142388379056413e+00 -9.506058530872019130e-02 9.751207440077979127e-01 -9.748596355156607940e-02
1.968895730445162195e+00 -9.390715974810687205e-02 9.746504684991311729e-01 -9.634957636937778458e-02
1.974649072511267978e+00 -9.276409708456671843e-02 9.741941191676809497e-01 -9.522136836939774918e-02
1.980402414577373760e+00 -9.163129887471375967e-02 9.737512971136411677e-01 -9.410133690843235088e-02
1.986155756643479542e+00 -9.050866806385240992e-02 9.733216177610281017e-01 -9.298947687204690837e-02
1.991909098709585546e+00 -8.939610896002554707e-02 9.729047102198548069e-01 -9.188578081796316965e-02
1.997662440775691328e+00 -8.829352720859499903e-02 9.725002166696653516e-01 -9.079023911270361902e-02
2.003415782841797110e+00 -8.720082976734372382e-02 9.721077917684209924e-01 -8.970284006129745913e-02
2.009169124907903115e+00 -8.611792488208752649e-02 9.717271020887089383e-01 -8.862357003008219936e-02
2.014922466974008675e+00 -8.504472206278573809e-02 9.713578255819360630e-01 -8.755241356277315701e-02
2.020675809040114679e+00 -8.398113206013733956e-02 9.709996510703213790e-01 -8.648935349005114348e-02
2.026429151106220683e+00 -8.292706684265377381e-02 9.706522777659767343e-01 -8.543437103296779023e-02
2.032182493172326243e+00 -8.188243957419379104e-02 9.703154148160373360e-01 -8.438744590048374850e-02
2.037935835238432247e+00 -8.084716459195111227e-02 9.699887808726281868e-01 -8.334855638146537737e-02
2.043689177304537807e+00 -7.982115738488415602e-02 9.696721036863590326e-01 -8.231767943146103828e-02
2.049442519370643812e+00 -7.880433457257479679e-02 9.693651197220165550e-01 -8.129479075456459702e-02
2.055195861436749816e+00 -7.779661388450979931e-02 9.690675737951369717e-01 -8.027986488066742032e-02
2.060949203502855376e+00 -7.679791413977156422e-02 9.687792187281768497e-01 -7.927287523837747707e-02
2.066702545568961380e+00 -7.580815522713137133e-02 9.684998150250596627e-01 -7.827379422387381602e-02
2.072455887635066940e+00 -7.482725808553709890e-02 9.682291305629353584e-01 -7.728259326594727474e-02
2.078209229701172944e+00 -7.385514468498460827e-02 9.679669403000574768e-01 -7.629924288745899841e-02
2.083962571767278504e+00 -7.289173800776915790e-02 9.677130259987535288e-01 -7.532371276343968747e-02
2.089715913833384509e+00 -7.193696203010599421e-02 9.674671759625282919e-01 -7.435597177603081587e-02
2.095469255899490069e+00 -7.099074170411569240e-02 9.672291847864065151e-01 -7.339598806646079054e-02
2.101222597965596073e+00 -7.005300294016579554e-02 9.669988531196840320e-01 -7.244372908423236945e-02
2.106975940031702077e+00 -6.912367258956324256e-02 9.667759874403127895e-01 -7.149916163368799649e-02
2.112729282097807637e+00 -6.820267842758984123e-02 9.665603998402041430e-01 -7.056225191810609754e-02
2.118482624163913641e+00 -6.728994913687322277e-02 9.663519078207796209e-01 -6.963296558147104298e-02
2.124235966230019201e+00 -6.638541429108903158e-02 9.661503340981548726e-01 -6.871126774805284831e-02
2.129989308296125206e+00 -6.548900433898269258e-02 9.659555064173765970e-01 -6.779712305991635046e-02
2.135742650362230766e+00 -6.460065058870795296e-02 9.657672573751827638e-01 -6.689049571247970838e-02
2.141495992428336770e+00 -6.372028519247115164e-02 9.655854242507863061e-01 -6.599134948822656110e-02
2.147249334494442774e+00 -6.284784113147628970e-02 9.654098488442224291e-01 -6.509964778867441404e-02
2.153002676560548334e+00 -6.198325220116267242e-02 9.652403773218288796e-01 -6.421535366469270645e-02
2.158756018626654338e+00 -6.112645299672778143e-02 9.650768600684607179e-01 -6.333842984525769881e-02
2.164509360692759898e+00 -6.027737889892982592e-02 9.649191515460644464e-01 -6.246883876472860558e-02
2.170262702758865903e+00 -5.943596606016218753e-02 9.647671101582669939e-01 -6.160654258872061417e-02
2.176016044824971463e+00 -5.860215139079542890e-02 9.646205981206523727e-01 -6.075150323865011887e-02
2.181769386891077467e+00 -5.777587254577949694e-02 9.644794813364256925e-01 -5.990368241501900504e-02
2.187522728957183471e+00 -5.695706791150312309e-02 9.643436292771793150e-01 -5.906304161950560322e-02
2.193276071023289031e+00 -5.614567659290413404e-02 9.642129148684988049e-01 -5.822954217592220261e-02
2.199029413089395035e+00 -5.534163840082668984e-02 9.640872143801576533e-01 -5.740314525009813235e-02
2.204782755155500595e+00 -5.454489383962277116e-02 9.639664073206717365e-01 -5.658381186874486546e-02
2.210536097221606600e+00 -5.375538409499124037e-02 9.638503763359940191e-01 -5.577150293735253644e-02
2.216289439287712160e+00 -5.297305102205387972e-02 9.637390071121446633e-01 -5.496617925717072611e-02
2.222042781353818164e+00 -5.219783713366113465e-02 9.636321882815870321e-01 -5.416780154131607683e-02
2.227796123419924168e+00 -5.142968558892702102e-02 9.635298113331659531e-01 -5.337633043005438060e-02
2.233549465486029728e+00 -5.066854018198603538e-02 9.634317705254413777e-01 -5.259172650529488763e-02
2.239302807552135732e+00 -4.991434533096889004e-02 9.633379628032558983e-01 -5.181395030433673388e-02
2.245056149618241292e+00 -4.916704606719415893e-02 9.632482877173874636e-01 -5.104296233290532558e-02
2.250809491684347297e+00 -4.842658802456697997e-02 9.631626473471424088e-01 -5.027872307750853170e-02
2.256562833750452857e+00 -4.769291742918495280e-02 9.630809462257592379e-01 -4.952119301714965477e-02
2.262316175816558861e+00 -4.696598108914219749e-02 9.630030912684929278e-01 -4.877033263442319411e-02
2.268069517882664421e+00 -4.624572638452899287e-02 9.629289917032624047e-01 -4.802610242602409901e-02
2.273822859948770425e+00 -4.553210125762136018e-02 9.628585590037486153e-01 -4.728846291269670626e-02
2.279576202014876429e+00 -4.482505420325634538e-02 9.627917068248353916e-01 -4.655737464864926484e-02
2.285329544080981989e+00 -4.412453425938821228e-02 9.627283509402920769e-01 -4.583279823045825763e-02
2.291082886147087994e+00 -4.343049099782184119e-02 9.626684091826043232e-01 -4.511469430548614018e-02
2.296836228213193554e+00 -4.274287451512029379e-02 9.626118013848588006e-01 -4.440302357983599846e-02
2.302589570279299558e+00 -4.206163542368140940e-02 9.625584493245994411e-01 -4.369774682586277659e-02
2.308342912345405118e+00 -4.138672484298294707e-02 9.625082766695713943e-01 -4.299882488926481255e-02
2.314096254411511122e+00 -4.071809439099133288e-02 9.624612089252758684e-01 -4.230621869577356337e-02
